23,47,810,0,0,0
23,47,810,0,0,0
23,47,810,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
21,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
24,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
27,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
22,47,800,0,0,0
21,47,800,0,0,0
21,47,800,0,0,0
21,47,800,0,0,0
21,47,800,0,0,0
21,47,800,0,0,0
22,47,800,0,0,0
22,47,800,0,0,0
22,47,800,0,0,0
22,47,800,0,0,0
22,47,800,0,0,0
22,47,800,0,0,0
22,47,800,0,0,0
22,47,800,0,0,0
22,47,800,0,0,0
22,47,800,0,0,0
22,47,790,0,0,0
22,47,790,0,0,0
22,47,790,0,0,0
23,47,790,0,0,0
23,47,790,0,0,0
23,47,790,0,0,0
23,47,790,0,0,0
23,47,790,0,0,0
23,47,790,0,0,0
23,47,790,0,0,0
23,47,800,0,0,0
23,43,800,0,0,0
23,42,800,0,0,0
23,40,800,0,0,0
23,37,800,0,0,0
23,35,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
23,47,800,0,0,0
